NoOfBedrooms,NoOfBathrooms,NoOfFloors,FlatArea,LotArea,BasementArea,AreaOfTheHouseFromBasement,LivingAreaAfterRenovation,LotAreaAfterRenovation,AgeOfHouse,ConditionOfTheHouse,OverallGrade,SalePrice
3,1.75,1.0,1930.0,7210.0,820,1110.0,1870.0,7877,43,Fair,7,434500.0
4,2.0,1.0,2490.0,339332.0,0,2490.0,1910.0,129373,16,Fair,8,590000.0
2,1.0,1.0,1000.0,4000.0,0,1000.0,1490.0,5000,108,Fair,6,417200.0
4,2.25,2.0,2130.0,11900.0,0,2130.0,2590.0,11900,42,Fair,9,649990.0
2,1.0,1.0,1060.0,3588.0,100,960.0,1570.0,3741,92,Good,7,506000.0
3,2.5,2.0,1730.0,4004.0,0,1730.0,1730.0,5523,19,Fair,7,348000.0
4,2.5,2.0,2810.0,6146.0,0,2810.0,2810.0,6180,20,Fair,9,301000.0
2,1.0,1.0,880.0,4000.0,0,880.0,1150.0,4000,78,Fair,7,427550.0
3,1.0,1.5,1040.0,6720.0,0,1040.0,1880.0,11407,67,Fair,7,361000.0
2,2.5,1.0,1830.0,8107.0,900,930.0,1260.0,6960,72,Excellent,7,460000.0
4,3.5,2.0,1800.0,6400.0,0,1800.0,1700.0,4736,34,Fair,8,958000.0
5,1.75,1.5,2460.0,6846.0,1120,1340.0,1410.0,4800,107,Excellent,7,445000.0
3,2.5,2.0,1670.0,3565.0,0,1670.0,1510.0,3770,19,Fair,7,373000.0
4,2.25,1.0,2660.0,7957.0,910,1750.0,1890.0,8250,41,Good,8,525000.0
3,2.5,2.0,2850.0,12593.0,0,2850.0,2850.0,9435,21,Fair,9,364988.0
2,1.0,1.0,820.0,8370.0,0,820.0,1410.0,8370,77,Good,7,324000.0
4,3.0,1.0,2350.0,5627.0,860,1490.0,2020.0,5627,58,Excellent,8,625000.0
3,1.75,1.0,1480.0,7830.0,0,1480.0,1130.0,7553,38,Fair,7,237500.0
6,2.25,1.0,2930.0,15949.0,1200,1730.0,1730.0,8550,53,Good,8,429300.0
3,1.0,1.0,1250.0,6250.0,220,1030.0,1130.0,6250,69,Okay,7,155000.0
4,2.75,1.5,2760.0,8160.0,980,1780.0,2720.0,8160,78,Good,8,614000.0
3,2.5,2.0,2380.0,3332.0,0,2380.0,2590.0,4382,4,Fair,9,650000.0
3,2.0,1.0,1730.0,12219.0,0,1730.0,2470.0,13594,32,Good,7,625000.0
3,2.25,1.0,1670.0,6414.0,0,1670.0,2130.0,7035,57,Good,8,587100.0
4,2.5,2.0,2150.0,37647.0,0,2150.0,2410.0,42193,27,Fair,8,380000.0
2,1.0,1.0,930.0,5760.0,200,730.0,1970.0,5760,101,Fair,6,479500.0
1,1.0,1.0,620.0,2380.0,0,620.0,980.0,3570,118,Fair,6,382888.0
4,4.25,2.0,1960.0,3565.0,0,1960.0,1920.0,5750,78,Fair,7,540000.0
4,2.75,1.0,2550.0,8632.0,850,1700.0,2550.0,9534,46,Fair,8,691000.0
3,2.0,1.0,1990.0,3990.0,860,1130.0,1710.0,4000,106,Excellent,7,760500.0
4,2.5,2.0,3550.0,10968.0,0,3550.0,3550.0,8583,12,Fair,9,685000.0
3,1.0,1.0,860.0,33664.0,0,860.0,1290.0,18287,63,Good,6,199129.0
3,3.0,2.0,2031.0,7702.0,0,2031.0,2390.0,7700,30,Fair,9,335000.0
3,2.0,1.0,1590.0,35988.0,0,1590.0,2780.0,23789,44,Good,8,305100.0
4,2.25,1.0,3010.0,12202.0,0,3010.0,2480.0,10143,59,Good,9,830000.0
3,2.5,2.0,2610.0,8481.0,0,2610.0,3140.0,10008,25,Fair,10,810000.0
3,2.25,1.0,1440.0,15661.0,260,1180.0,1440.0,13963,30,Fair,8,500000.0
3,1.75,1.0,1920.0,5405.0,960,960.0,1190.0,5405,71,Good,7,490000.0
2,1.75,2.0,1670.0,4200.0,0,1670.0,1340.0,2875,106,Fair,7,490000.0
4,1.75,1.0,1390.0,10660.0,360,1030.0,1800.0,11960,58,Good,7,272000.0
3,2.25,2.0,2140.0,7200.0,0,2140.0,1890.0,7455,39,Good,7,280000.0
3,1.0,1.5,1250.0,6180.0,0,1250.0,1490.0,6180,63,Fair,7,233000.0
3,1.0,1.0,1080.0,6000.0,0,1080.0,1200.0,7210,66,Good,7,275000.0
3,3.25,2.0,2760.0,6420.0,650,2110.0,2030.0,7725,27,Fair,9,375000.0
3,2.75,2.0,2180.0,3703.0,0,2180.0,2190.0,3963,14,Fair,8,445000.0
3,2.5,3.0,1260.0,1125.0,0,1260.0,1360.0,1250,16,Fair,8,437500.0
4,1.0,1.5,1610.0,6000.0,100,1510.0,1430.0,6000,113,Good,7,426250.0
3,1.5,1.0,2450.0,12497.0,0,2450.0,1560.0,11700,51,Good,7,358000.0
4,3.5,2.0,4150.0,49503.0,0,4150.0,3330.0,60137,15,Fair,10,1180000.0
2,1.0,1.0,960.0,8276.0,0,960.0,1620.0,6000,79,Fair,5,305000.0
2,1.75,1.0,1340.0,4664.0,0,1340.0,1350.0,4236,14,Fair,8,415000.0
11,3.0,2.0,3000.0,4960.0,600,2400.0,1420.0,4960,100,Fair,7,520000.0
4,3.5,2.0,3080.0,5974.0,0,3080.0,2950.0,5425,15,Fair,9,733000.0
3,1.0,1.0,1130.0,8159.0,0,1130.0,1570.0,8162,64,Good,7,411500.0
3,1.75,1.5,2280.0,16671.0,520,1760.0,1850.0,9351,109,Good,6,540000.0
3,1.5,1.0,1952.0,8613.0,300,1652.0,1400.0,8712,58,Good,7,270500.0
2,1.5,2.0,1280.0,1256.0,80,1200.0,1390.0,1256,20,Fair,8,422250.0
5,3.25,2.0,3690.0,12353.0,0,3690.0,2290.0,9082,41,Excellent,9,655000.0
5,3.25,2.0,4610.0,10576.0,1300,3310.0,4042.0,8321,12,Fair,10,1200000.0
3,2.5,2.5,2920.0,169448.0,0,2920.0,2360.0,326097,28,Fair,9,550000.0
2,2.25,2.0,1230.0,929.0,210,1020.0,1270.0,1370,14,Fair,8,460000.0
4,1.5,1.0,1580.0,6200.0,790,790.0,1320.0,6499,74,Fair,6,159075.0
2,1.0,1.5,1220.0,4000.0,0,1220.0,1580.0,4000,110,Good,6,470000.0
2,1.0,1.0,1020.0,7920.0,0,1020.0,1530.0,6900,79,Fair,6,235000.0
2,1.5,1.0,1510.0,9843.0,0,1510.0,1590.0,9368,57,Good,7,309950.0
4,1.75,1.0,1830.0,9600.0,820,1010.0,1910.0,11100,52,Good,7,433000.0
3,2.5,1.0,2750.0,10000.0,1100,1650.0,2490.0,10000,51,Fair,8,895000.0
3,1.5,1.0,1860.0,60960.0,720,1140.0,2170.0,82764,51,Good,7,291000.0
3,2.5,2.0,2720.0,13124.0,0,2720.0,2760.0,16200,30,Fair,9,835000.0
2,1.0,1.0,1360.0,5000.0,160,1200.0,1540.0,4000,82,Fair,7,640000.0
3,2.25,1.0,2340.0,14279.0,1000,1340.0,2340.0,13600,53,Fair,8,438000.0
4,2.5,2.0,2600.0,9935.0,0,2600.0,2830.0,7620,13,Fair,8,540000.0
4,2.5,1.0,2090.0,7434.0,1000,1090.0,1260.0,8404,25,Fair,7,325000.0
4,1.75,1.5,2260.0,7200.0,900,1360.0,1410.0,7465,94,Excellent,7,380000.0
2,1.0,1.0,1390.0,5544.0,460,930.0,1710.0,6200,71,Fair,7,510000.0
4,2.5,2.0,2300.0,7707.0,0,2300.0,2320.0,6035,14,Fair,8,380000.0
4,2.5,1.0,2810.0,9800.0,1100,1710.0,2800.0,9800,45,Good,8,825000.0
4,3.25,2.0,4060.0,52707.0,0,4060.0,3100.0,50755,22,Good,9,880000.0
3,3.0,2.0,2790.0,13295.0,420,2370.0,3140.0,11949,85,Good,10,1800000.0
3,1.0,1.5,1290.0,6380.0,0,1290.0,1630.0,6380,88,Fair,7,790000.0
2,1.5,1.0,720.0,4346.0,0,720.0,790.0,4346,76,Good,6,287000.0
3,3.0,1.5,2130.0,5000.0,560,1570.0,1638.0,4500,105,Fair,7,509000.0
3,2.25,1.0,1750.0,8400.0,400,1350.0,2020.0,9110,53,Fair,7,270000.0
3,2.0,1.0,960.0,9380.0,0,960.0,1460.0,9240,69,Fair,6,210000.0
3,1.0,1.5,1570.0,11752.0,0,1570.0,2010.0,8291,88,Excellent,8,415000.0
3,2.5,1.0,3070.0,14400.0,1350,1720.0,2020.0,18211,33,Excellent,9,550000.0
4,2.5,1.0,2920.0,5500.0,890,2030.0,3790.0,5500,61,Fair,10,1250000.0
3,1.0,1.0,1870.0,4984.0,750,1120.0,1650.0,5750,63,Fair,7,499950.0
3,1.5,2.0,1540.0,5040.0,0,1540.0,1590.0,3600,111,Fair,8,659000.0
2,1.5,2.0,1440.0,22081.0,0,1440.0,1440.0,19544,28,Fair,7,265000.0
4,3.75,2.0,2810.0,10840.0,740,2070.0,2370.0,11248,24,Good,8,492000.0
4,2.5,1.0,2450.0,7700.0,1200,1250.0,2450.0,8000,60,Fair,8,715000.0
2,1.0,1.5,1330.0,28270.0,0,1330.0,1210.0,6926,93,Fair,6,175000.0
4,3.5,2.0,3130.0,52322.0,700,2430.0,3200.0,5820,7,Fair,9,975000.0
1,1.0,1.0,730.0,5005.0,0,730.0,1630.0,5667,73,Good,5,306950.0
4,2.0,1.5,2480.0,3680.0,1010,1470.0,1500.0,5750,102,Good,7,630000.0
3,1.0,1.0,1270.0,8792.0,0,1270.0,1780.0,8792,49,Excellent,7,367500.0
3,3.25,1.0,2230.0,5460.0,800,1430.0,2070.0,5600,41,Good,8,699950.0
3,3.0,2.0,2880.0,3750.0,660,2220.0,1910.0,4000,109,Fair,9,1000000.0
4,2.5,2.0,2434.0,4400.0,0,2434.0,2434.0,4400,11,Fair,8,285000.0
2,1.5,2.0,1120.0,1312.0,120,1000.0,1560.0,1314,14,Fair,7,215000.0
4,2.5,2.0,4080.0,11054.0,0,4080.0,3520.0,11914,17,Fair,10,1050000.0
4,2.75,1.0,3720.0,9450.0,1760,1960.0,2900.0,8605,56,Excellent,10,1370000.0
3,1.0,1.5,1430.0,7599.0,420,1010.0,1290.0,10320,88,Good,6,235000.0
3,2.0,1.0,1560.0,2589.0,770,790.0,1450.0,3893,95,Fair,7,604000.0
3,1.75,1.0,1700.0,8400.0,240,1460.0,2010.0,7000,71,Fair,8,750000.0
4,2.25,1.0,2510.0,9963.0,310,2200.0,3110.0,9963,51,Good,9,800000.0
5,2.0,1.5,2600.0,3750.0,1200,1400.0,1700.0,3750,104,Good,6,580000.0
1,1.0,1.0,790.0,4590.0,0,790.0,1070.0,4590,107,Fair,6,350000.0
4,2.0,2.0,1710.0,7490.0,390,1320.0,1880.0,7704,62,Fair,7,353750.0
5,2.75,1.0,2660.0,8737.0,1190,1470.0,3280.0,8783,49,Excellent,8,1100000.0
4,2.0,1.0,1470.0,10291.0,0,1470.0,1460.0,9601,55,Good,7,465000.0
3,2.0,1.5,2350.0,5080.0,570,1780.0,1700.0,5080,89,Fair,8,568000.0
5,2.0,2.0,2440.0,3080.0,0,2440.0,1640.0,3077,108,Good,8,1010000.0
3,1.5,1.0,1150.0,11571.0,0,1150.0,1630.0,11571,57,Fair,7,213500.0
3,2.5,1.0,1510.0,10384.0,480,1030.0,1490.0,10000,42,Okay,7,250000.0
2,1.0,1.0,870.0,4600.0,0,870.0,930.0,4600,76,Good,7,357000.0
2,2.0,2.0,1280.0,4095.0,0,1280.0,1470.0,5500,100,Good,8,425000.0
3,2.5,2.0,2600.0,7465.0,0,2600.0,2660.0,7683,30,Fair,9,571000.0
3,2.25,1.0,2030.0,7350.0,840,1190.0,1950.0,7350,41,Good,7,588000.0
4,1.5,2.0,1930.0,15531.0,0,1930.0,1580.0,7800,39,Fair,7,275000.0
3,2.75,2.0,3210.0,15939.0,0,3210.0,2870.0,15939,20,Fair,10,565000.0
3,1.75,1.0,1970.0,9135.0,600,1370.0,1880.0,9650,57,Good,7,460000.0
4,2.5,1.0,4060.0,9734.0,1910,2150.0,2750.0,10370,41,Fair,9,603500.0
3,2.5,2.0,3316.0,11447.0,0,3316.0,3000.0,11447,32,Fair,9,490600.0
2,2.0,1.0,1460.0,9052.0,0,1460.0,2554.0,7834,118,Excellent,6,1010000.0
4,2.0,1.0,2100.0,12620.0,0,2100.0,1720.0,7840,46,Good,7,500000.0
4,2.25,2.0,1830.0,6136.0,0,1830.0,1830.0,7664,28,Fair,7,249000.0
3,2.0,1.0,1530.0,8700.0,0,1530.0,1960.0,7600,48,Good,7,235000.0
4,2.0,1.0,1490.0,13736.0,0,1490.0,2040.0,7200,76,Good,6,410000.0
2,1.0,1.0,860.0,6050.0,0,860.0,1130.0,6050,66,Fair,7,370000.0
5,2.5,1.0,2130.0,7111.0,800,1330.0,1840.0,7592,50,Fair,7,360000.0
5,2.25,2.0,3580.0,16789.0,0,3580.0,3390.0,17000,52,Excellent,9,1410000.0
4,2.5,2.0,2420.0,3825.0,0,2420.0,1880.0,4250,15,Fair,8,298000.0
4,2.25,1.0,1900.0,7200.0,530,1370.0,2030.0,8008,41,Fair,8,485000.0
3,1.75,1.0,1330.0,9143.0,0,1330.0,1950.0,10384,58,Fair,7,400000.0
3,2.5,2.0,2150.0,4604.0,0,2150.0,2280.0,4253,15,Fair,8,580000.0
2,2.5,2.0,1370.0,1140.0,290,1080.0,1340.0,1050,9,Fair,8,355000.0
3,2.5,2.0,2430.0,12997.0,0,2430.0,2720.0,12500,26,Fair,9,650000.0
4,1.0,1.0,1640.0,8467.0,420,1220.0,1060.0,7396,75,Good,6,261490.0
3,1.0,1.0,1010.0,7200.0,0,1010.0,1120.0,7200,50,Fair,7,347000.0
3,1.0,1.5,1500.0,4100.0,130,1370.0,1500.0,4100,92,Fair,7,485000.0
3,2.5,2.0,1740.0,1251.0,560,1180.0,1740.0,1625,6,Fair,9,601000.0
3,3.25,1.0,2090.0,51212.0,580,1510.0,2690.0,40820,29,Fair,8,380000.0
3,3.0,2.0,1850.0,12556.0,0,1850.0,2390.0,12474,42,Fair,9,565000.0
3,2.5,2.0,2790.0,21043.0,0,2790.0,2900.0,34589,25,Fair,9,750000.0
3,2.25,1.0,1480.0,7200.0,290,1190.0,1830.0,7200,43,Fair,7,291000.0
3,2.5,2.0,2280.0,12498.0,0,2280.0,2330.0,8844,31,Good,9,560000.0
4,2.25,2.0,3180.0,9600.0,0,3180.0,2840.0,10739,34,Fair,10,725000.0
3,2.0,1.0,2350.0,209088.0,0,2350.0,2300.0,209088,25,Fair,7,539000.0
5,3.25,2.0,3910.0,7077.0,1200,2710.0,2650.0,7077,18,Fair,9,470000.0
2,1.0,1.0,770.0,7434.0,0,770.0,1060.0,7453,71,Fair,6,264950.0
4,1.5,2.0,1780.0,8000.0,700,1080.0,1750.0,9147,118,Good,6,200000.0
5,2.5,1.0,2300.0,23345.0,1130,1170.0,2280.0,23345,51,Excellent,7,453500.0
2,2.5,2.0,2510.0,17986.0,0,2510.0,2440.0,8039,75,Fair,9,811000.0
3,3.25,3.0,1410.0,1350.0,0,1410.0,1410.0,1253,13,Fair,8,425000.0
4,2.25,1.0,4250.0,16940.0,1870,2380.0,3460.0,17693,44,Good,9,1530000.0
4,2.75,1.0,2560.0,83200.0,700,1860.0,1990.0,38332,38,Fair,8,562000.0
3,2.5,2.0,1760.0,7601.0,0,1760.0,1920.0,6851,26,Fair,8,281000.0
3,2.25,2.0,2100.0,14027.0,0,2100.0,2730.0,5999,39,Fair,8,270000.0
3,1.0,1.0,1490.0,8239.0,0,1490.0,1200.0,8470,55,Good,6,205950.0
2,1.0,1.0,870.0,5400.0,0,870.0,990.0,5200,68,Fair,6,310000.0
3,1.75,2.0,1260.0,1111.0,0,1260.0,1410.0,1630,15,Fair,8,350000.0
4,2.0,2.0,2630.0,16475.0,0,2630.0,2670.0,15001,65,Good,8,843500.0
4,2.0,1.0,1950.0,3757.0,790,1160.0,1720.0,3757,110,Good,6,370000.0
4,2.0,1.0,2200.0,7700.0,1100,1100.0,1790.0,7700,39,Fair,7,279000.0
3,1.75,1.0,1600.0,313672.0,0,1600.0,1780.0,90860,58,Good,7,408000.0
3,1.0,1.0,1230.0,9600.0,0,1230.0,1510.0,6600,66,Fair,7,392000.0
2,1.0,1.0,1030.0,5000.0,0,1030.0,1550.0,5000,101,Excellent,6,455000.0
2,1.5,1.0,1040.0,83199.0,170,870.0,1760.0,75794,53,Good,7,310000.0
3,3.0,2.0,2240.0,11536.0,0,2240.0,1650.0,8760,75,Fair,7,323500.0
3,1.0,1.0,1600.0,4489.0,800,800.0,1640.0,6013,74,Fair,6,364500.0
4,2.0,1.0,2190.0,14439.0,1010,1180.0,2160.0,14439,41,Good,7,280000.0
3,1.75,2.0,1899.0,11325.0,0,1899.0,2000.0,10454,75,Fair,7,289900.0
3,1.0,1.5,1870.0,2807.0,290,1580.0,1640.0,4500,91,Good,7,585000.0
3,2.5,1.0,1730.0,6653.0,370,1360.0,1730.0,7061,28,Good,7,269000.0
3,2.25,2.0,1860.0,9210.0,0,1860.0,1530.0,8091,24,Fair,7,280000.0
3,1.75,1.0,1940.0,9000.0,650,1290.0,1900.0,9120,53,Fair,7,287000.0
2,1.0,1.0,670.0,5140.0,0,670.0,850.0,5140,92,Fair,6,183000.0
3,1.0,1.0,1820.0,8142.0,780,1040.0,1820.0,8142,57,Fair,7,309000.0
4,2.5,2.0,3810.0,13579.0,0,3810.0,3310.0,9270,15,Fair,10,920000.0
5,2.25,2.5,2060.0,4800.0,0,2060.0,1740.0,4800,111,Fair,8,815241.0
3,1.75,1.0,1520.0,7252.0,380,1140.0,1910.0,7820,43,Fair,7,405000.0
5,3.5,2.0,3450.0,19080.0,0,3450.0,2570.0,17007,17,Fair,9,525000.0
2,1.0,1.0,830.0,4045.0,0,830.0,1100.0,4116,75,Fair,6,150000.0
4,1.75,1.0,1880.0,9600.0,860,1020.0,1560.0,14400,72,Excellent,7,240000.0
4,2.25,1.5,2200.0,11250.0,900,1300.0,2320.0,10814,98,Excellent,7,698000.0
3,2.0,1.0,1800.0,10950.0,0,1800.0,2400.0,11300,36,Good,8,440000.0
3,1.0,1.5,1200.0,12500.0,0,1200.0,1200.0,7500,82,Fair,6,204000.0
3,2.0,1.0,2220.0,6641.0,1000,1220.0,1800.0,5900,71,Good,7,875000.0
3,1.5,1.0,1380.0,4500.0,0,1380.0,1590.0,9000,58,Excellent,7,650000.0
3,1.0,1.0,1660.0,8839.0,0,1660.0,1230.0,9236,71,Good,7,392500.0
4,1.0,1.5,2320.0,4000.0,1010,1310.0,1750.0,4000,97,Fair,6,400000.0
3,2.25,1.0,2800.0,17300.0,1380,1420.0,2140.0,12650,47,Good,8,653000.0
4,1.0,1.5,1210.0,3760.0,0,1210.0,1540.0,3800,118,Fair,6,452000.0
4,2.5,2.0,2331.0,3826.0,0,2331.0,2441.0,3826,11,Fair,8,345000.0
4,1.75,1.0,1820.0,6930.0,500,1320.0,1820.0,6825,66,Good,7,350000.0
4,2.5,2.0,2860.0,5576.0,0,2860.0,2290.0,10667,14,Fair,8,650000.0
5,3.0,1.5,2750.0,3800.0,1000,1750.0,1900.0,3800,92,Excellent,7,525000.0
5,3.0,1.5,2750.0,3800.0,1000,1750.0,1900.0,3800,92,Excellent,7,840000.0
3,2.5,2.0,2280.0,5000.0,0,2280.0,2200.0,5000,92,Good,9,1330000.0
4,2.0,1.0,1610.0,6650.0,0,1610.0,1960.0,6650,29,Fair,7,259950.0
5,3.5,2.0,3760.0,10207.0,610,3150.0,3550.0,12118,49,Fair,10,998000.0
3,3.0,2.0,2940.0,4622.0,710,2230.0,1580.0,4000,30,Good,9,1070000.0
4,3.0,2.0,4460.0,6833.0,1320,3140.0,3130.0,7450,63,Fair,10,1910000.0
3,1.5,2.0,1110.0,1150.0,170,940.0,1380.0,1751,11,Fair,8,190500.0
3,2.25,1.0,2560.0,117176.0,1280,1280.0,2760.0,57063,41,Good,9,465000.0
3,1.0,1.0,1060.0,7419.0,0,1060.0,2190.0,5953,112,Good,6,370000.0
6,4.5,1.0,2810.0,11214.0,800,2010.0,1940.0,8349,60,Fair,8,290000.0
3,1.75,1.0,1380.0,4590.0,450,930.0,1320.0,4692,68,Okay,7,350000.0
3,1.75,1.0,1380.0,4590.0,450,930.0,1320.0,4692,68,Okay,7,740000.0
3,1.75,1.0,2560.0,8400.0,590,1970.0,1970.0,8400,59,Fair,7,460000.0
3,1.0,1.0,1010.0,10800.0,0,1010.0,1370.0,9500,46,Good,7,290000.0
3,1.5,2.0,1790.0,229125.0,0,1790.0,1970.0,216928,31,Fair,7,475000.0
3,2.5,2.0,1600.0,2231.0,0,1600.0,1600.0,2962,15,Fair,7,214000.0
2,1.0,1.0,910.0,5759.0,0,910.0,1520.0,7518,67,Fair,6,455000.0
3,2.5,2.0,2497.0,4400.0,0,2497.0,2434.0,4400,11,Fair,8,275000.0
3,1.5,1.0,1800.0,12196.0,0,1800.0,1490.0,11730,52,Good,7,305000.0
5,2.5,1.0,2570.0,61855.0,1100,1470.0,1990.0,49658,37,Good,7,449000.0
3,2.5,1.0,1320.0,4320.0,660,660.0,1190.0,4200,100,Fair,6,366000.0
3,2.5,2.0,1670.0,5090.0,0,1670.0,2560.0,4851,15,Fair,7,348000.0
4,2.5,2.0,2800.0,21370.0,0,2800.0,1880.0,9336,15,Fair,8,515000.0
4,2.5,2.0,3360.0,11548.0,0,3360.0,3400.0,14091,30,Fair,9,950000.0
3,2.5,2.0,2590.0,21494.0,0,2590.0,2590.0,10720,27,Good,8,815000.0
3,3.0,2.0,1530.0,2132.0,0,1530.0,1530.0,3384,25,Fair,8,199950.0
3,2.0,1.0,1330.0,8100.0,0,1330.0,1590.0,8100,49,Good,7,386000.0
3,2.25,2.0,2160.0,7964.0,0,2160.0,2000.0,7964,27,Fair,8,273000.0
4,2.5,2.0,1830.0,6360.0,0,1830.0,1830.0,6596,24,Fair,8,284000.0
3,1.0,1.0,1470.0,7930.0,400,1070.0,1440.0,8100,68,Fair,7,399950.0
3,1.75,1.0,1150.0,6423.0,560,590.0,1150.0,8367,91,Fair,5,285000.0
3,2.5,2.0,1790.0,6452.0,0,1790.0,1610.0,3600,14,Fair,7,315000.0
3,1.0,1.0,1700.0,7700.0,580,1120.0,1700.0,8800,58,Fair,7,250000.0
4,2.0,1.5,1630.0,7618.0,0,1630.0,1320.0,8774,51,Fair,7,290000.0
4,2.5,2.0,3420.0,30410.0,0,3420.0,2940.0,45916,30,Fair,9,725000.0
3,2.0,1.5,1650.0,9641.0,0,1650.0,1940.0,6701,35,Fair,7,410000.0
4,2.5,1.5,2810.0,52062.0,0,2810.0,3330.0,49783,30,Good,9,855000.0
4,2.5,2.0,2710.0,8127.0,0,2710.0,2520.0,8436,24,Fair,8,399900.0
4,2.5,2.0,3320.0,11901.0,670,2650.0,2700.0,11114,41,Excellent,9,852600.0
2,1.0,1.0,720.0,6321.0,0,720.0,920.0,5684,78,Fair,6,235000.0
2,1.0,1.0,930.0,12724.0,0,930.0,1240.0,21828,106,Good,6,230950.0
3,2.25,2.0,1490.0,8722.0,0,1490.0,1510.0,8061,21,Fair,7,230000.0
3,2.5,2.0,1690.0,1609.0,540,1150.0,1690.0,1860,4,Fair,8,404763.0
3,2.5,2.0,1720.0,3407.0,0,1720.0,1720.0,3407,26,Fair,7,245000.0
3,1.5,1.0,1140.0,8500.0,0,1140.0,1600.0,8500,54,Good,7,188000.0
4,2.5,2.0,2280.0,7219.0,0,2280.0,2240.0,7471,31,Good,8,626100.0
3,1.0,1.0,1100.0,4080.0,200,900.0,1170.0,4080,89,Good,7,428750.0
4,2.25,1.0,1800.0,8623.0,440,1360.0,2370.0,8623,38,Good,8,522000.0
4,2.5,2.0,2500.0,8434.0,0,2500.0,1900.0,8131,30,Good,8,684000.0
3,2.25,1.0,2950.0,7232.0,1430,1520.0,2130.0,7140,35,Fair,8,1070000.0
1,1.0,1.0,1940.0,6300.0,0,1940.0,2560.0,6300,55,Fair,8,611206.0
2,1.0,1.0,1280.0,5250.0,140,1140.0,1050.0,5250,76,Good,7,350000.0
4,2.5,2.0,3800.0,22029.0,0,3800.0,3170.0,24979,25,Fair,9,894000.0
2,1.0,1.0,930.0,5368.0,0,930.0,1770.0,6000,65,Good,7,420000.0
5,2.0,1.0,1930.0,9747.0,910,1020.0,2040.0,9370,56,Good,7,400000.0
3,3.0,1.0,2980.0,28000.0,1160,1820.0,2570.0,28500,37,Fair,10,675000.0
4,2.5,2.0,2800.0,8494.0,0,2800.0,3740.0,8494,14,Fair,8,426000.0
4,2.25,2.0,3190.0,11597.0,890,2300.0,2990.0,10679,34,Fair,10,750000.0
3,1.75,1.0,1710.0,10800.0,0,1710.0,1890.0,10800,60,Good,7,368000.0
3,1.0,1.0,1980.0,6450.0,860,1120.0,1180.0,5160,68,Good,6,342000.0
3,1.75,1.0,1910.0,4800.0,830,1080.0,1750.0,4800,59,Fair,7,700000.0
6,3.75,2.0,3160.0,5000.0,0,3160.0,1740.0,5000,29,Fair,8,848750.0
3,2.0,1.0,1590.0,5200.0,270,1320.0,1620.0,5150,79,Fair,7,720000.0
4,2.25,1.0,1890.0,8549.0,0,1890.0,1940.0,7210,51,Fair,8,525000.0
3,2.75,1.0,2500.0,35245.0,920,1580.0,2060.0,153766,18,Fair,7,397900.0
3,2.0,1.0,1740.0,18000.0,510,1230.0,1740.0,11250,29,Fair,7,405000.0
3,2.0,1.0,1080.0,11856.0,0,1080.0,1220.0,9247,32,Excellent,7,392800.0
3,1.5,1.0,1730.0,7800.0,400,1330.0,1780.0,8309,60,Fair,7,394999.0
3,2.5,2.0,2480.0,6112.0,0,2480.0,3220.0,6727,14,Fair,7,340000.0
3,2.25,2.0,1450.0,1445.0,470,980.0,1510.0,1370,13,Fair,7,482500.0
4,2.5,2.0,2750.0,10159.0,0,2750.0,3160.0,10159,27,Fair,10,812500.0
3,2.5,1.0,2820.0,10208.0,1410,1410.0,1540.0,10684,64,Good,8,450000.0
3,1.75,1.0,1830.0,27468.0,0,1830.0,1860.0,10180,64,Fair,7,398000.0
2,3.25,3.0,1550.0,1767.0,0,1550.0,2710.0,3444,12,Fair,8,1080000.0
2,2.0,1.0,1640.0,3021.0,800,840.0,1780.0,4500,59,Fair,7,540000.0
4,2.0,1.0,1720.0,5472.0,860,860.0,1720.0,5670,95,Fair,6,275000.0
5,2.0,2.0,2880.0,12000.0,0,2880.0,1720.0,5000,97,Fair,8,780000.0
3,1.5,1.5,1220.0,8345.0,0,1220.0,1880.0,10169,87,Fair,7,225000.0
3,3.0,2.0,1560.0,2250.0,0,1560.0,1610.0,4500,9,Fair,9,503045.0
2,2.0,2.0,1090.0,1357.0,0,1090.0,1078.0,1318,28,Fair,7,249000.0
4,1.0,1.0,1140.0,5940.0,0,1140.0,1630.0,4000,102,Fair,7,569950.0
2,2.25,2.0,1040.0,1377.0,0,1040.0,1264.0,1892,15,Fair,8,450000.0
4,2.0,1.0,2580.0,6000.0,1280,1300.0,2300.0,6200,68,Excellent,9,1100000.0
4,2.5,1.5,2310.0,3570.0,820,1490.0,1580.0,3060,91,Fair,7,700000.0
3,2.5,2.0,1590.0,4094.0,0,1590.0,1940.0,3924,27,Fair,7,454000.0
3,1.75,1.0,1270.0,9170.0,0,1270.0,1700.0,8500,49,Fair,7,555000.0
3,1.5,1.0,1240.0,5200.0,0,1240.0,1060.0,5200,48,Excellent,6,214000.0
3,2.5,2.0,2210.0,8622.0,0,2210.0,2340.0,7192,30,Fair,8,590000.0
3,1.75,1.5,2340.0,51836.0,830,1510.0,2060.0,77536,40,Fair,8,459900.0
3,1.5,1.0,1420.0,5000.0,500,920.0,1400.0,7500,31,Fair,7,205000.0
3,1.75,1.0,1430.0,9857.0,290,1140.0,1310.0,9880,38,Good,7,390000.0
